LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaulted
50000,2,2,2,29,0,2,1,0,0,0,51849,50664,49423,22295,22144,35058,473,386,1852,992,999,1435,1
50000,1,2,2,39,0,0,0,0,0,0,47102,48150,49238,50112,18184,18055,2101,2525,2399,931,632,930,1
100000,2,2,2,33,0,1,-1,-1,-1,-1,2879,2714,405,388,135,1204,151,658,388,0,1204,4046,1
331111,1,2,1,33,1,0,0,0,0,0,295114,298548,289101,252463,243365,196571,13487,11161,7624,8028,6955,6053,1
180000,1,1,2,28,-1,-1,-1,-1,-1,-1,2492,1762,2422,1103,1271,1288,1762,2422,1103,1271,1288,2328,1
54342,1,2,1,39,-1,1,1,0,0,0,55342,80802,49250,43969,19425,19005,1203,3936,2453,1072,3376,1098,1
30000,1,2,2,25,2,2,2,2,2,3,948,948,948,948,1083,1063,0,0,0,135,20,0,1
10000,1,2,2,31,0,0,0,0,0,0,8211,7543,5899,5564,3123,3376,1454,1505,436,490,490,821,1
254277,1,2,1,49,0,0,0,0,0,0,186844,184843,147625,118991,117139,111798,7286,5418,4219,4104,4188,5838,1
401170,1,2,1,39,0,0,0,0,0,0,20521,13114,13659,14771,19363,23856,2753,1065,1521,12313,9196,1130,1
52919,2,1,1,29,0,0,0,0,0,0,45536,33089,21244,18708,20140,18454,1797,1792,901,1708,910,2310,1
160000,1,1,1,48,0,0,0,1,1,1,1379,1746,2631,2415,5204,3432,1635,2501,281,3110,246,1390,1
50000,1,1,2,25,0,0,0,0,0,0,9782,6920,4276,3928,1398,1397,1617,764,2979,786,611,0,1
193134,1,1,1,36,1,-1,1,0,0,-1,0,2435,45,45,0,5160,2435,0,0,45,5160,0,1
409553,2,2,2,25,1,1,0,0,0,0,230574,229961,235194,239996,245964,251470,3950,9633,9644,9838,9781,9784,1
20000,1,2,2,23,0,0,0,0,0,0,18978,19877,18063,19023,17401,17884,1300,1397,1287,699,799,991,1
500000,1,1,1,56,-2,-2,-2,-2,-2,-2,-85,-682,682,682,210,79,0,1364,0,210,0,4754,1
316502,2,1,1,32,1,0,0,0,0,2,257895,262745,263404,272493,285037,284236,10475,6502,13417,17087,7152,3412,1
110000,2,1,1,31,1,1,1,0,0,0,104694,105411,88468,82877,78814,78660,6586,1153,3009,2906,2966,2896,1
120000,1,1,1,28,0,-1,0,0,-1,-1,1912,3819,1915,1189,494,3187,3841,1136,1189,0,3187,703,1
131275,1,1,1,34,0,0,1,0,0,0,15943,130244,125893,118098,73715,95945,116823,2359,4325,2525,51248,18700,1
89808,1,2,1,54,1,1,0,0,0,0,81901,83593,80868,31540,32988,22840,4002,3009,2963,2963,1984,1980,1
354250,1,3,1,37,0,0,0,0,0,0,332935,321991,289015,259196,255738,249269,14620,12516,10342,9143,9470,8874,1
267722,1,1,2,28,0,0,0,-1,-1,0,5421,2896,1881,1654,5344,7400,1967,1891,0,5344,3817,36154,1
156883,1,2,1,39,0,0,2,1,0,0,80659,82493,83149,81922,83647,85876,3937,2753,872,3688,3688,3750,1
60000,2,2,1,26,2,1,1,2,1,1,60417,61362,60849,45776,40583,41094,3190,2421,11,3184,1617,18,1
50000,1,1,2,28,1,0,0,0,0,0,47927,49257,47232,8368,8558,8741,2566,1976,385,391,392,393,1
123658,1,2,2,27,0,0,0,0,0,0,107598,108093,109165,99718,99241,90967,4182,7331,2536,3309,3521,3634,1
60000,2,2,2,25,1,1,1,1,1,1,60439,61285,60824,45786,39154,39734,3111,2412,201,2921,1603,253,1
157330,2,1,1,39,-1,-1,-1,-1,-1,-1,2184,3417,34,593,548,7442,3417,34,593,655,7442,3453,1
147307,1,2,2,33,1,2,1,0,2,0,90590,84593,79524,77184,68335,60278,1547,2192,4384,0,2209,2096,1
224486,1,1,1,40,1,2,2,2,0,0,191339,194552,197274,194151,194478,193164,8275,8334,3588,7224,3859,6940,1
80000,2,1,2,28,1,1,1,1,1,1,41804,41000,42959,42087,44497,43787,233,3589,186,3177,181,3557,1
100000,1,2,1,43,2,2,2,2,0,0,30084,31098,31399,30633,31400,32119,1794,1102,35,1261,1238,1397,1
207262,1,1,1,31,0,0,0,0,0,0,195050,198736,203931,183516,94672,90937,8424,9369,7693,5972,3000,7330,1
150000,1,1,2,25,-1,-1,-1,0,0,0,1374,9181,7730,8064,6519,873,9213,7882,880,27,0,0,1
30000,2,2,1,23,1,1,2,2,2,2,11776,14349,13821,14589,15146,14827,2785,0,1016,946,73,1135,1
20000,1,2,1,35,3,2,1,1,2,1,17890,17320,16906,18214,17629,18919,253,175,1567,0,1601,0,1
50000,1,2,1,35,0,0,0,0,0,0,49288,44545,19511,15454,6698,3874,2426,6849,5567,195,2877,2633,1
110000,1,1,1,28,2,1,1,0,0,0,108670,103650,86171,80036,79783,80308,5780,3297,4319,1533,3148,4319,1
230000,1,1,1,35,2,2,2,2,2,1,186927,191472,196227,199181,201419,205606,8944,9156,7500,6674,7403,8897,1
20000,2,2,1,51,1,2,2,1,0,0,8884,8748,9627,9476,9858,11011,154,1169,154,561,1338,77,1
60000,2,2,1,31,1,2,0,0,2,1,13121,12617,15761,18580,18006,19292,0,3593,3101,0,2000,296,1
50000,1,3,2,37,0,0,0,0,0,0,49091,51035,48731,19827,18787,19095,2775,1266,1745,762,686,799,1
500000,1,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,2,1,1,44,0,0,0,0,0,0,6196,6575,7468,6393,6667,995,977,1088,109,289,0,1334,1
30000,1,2,1,54,-1,-1,0,-1,-1,-1,360,1354,240,201,29,-12,1542,52,201,45,285,94,1
300878,1,1,1,38,0,0,1,0,0,1,29013,34555,5288,5604,23958,22116,7552,131,3700,22346,87,7154,1
210000,1,1,2,44,-1,-1,-1,-1,-1,-1,345,345,345,345,345,345,345,345,345,345,345,345,1
40000,2,2,1,29,1,2,2,2,1,1,23917,24163,25113,25048,25404,25289,928,1632,638,937,369,1706,1
20000,1,1,2,30,0,2,2,1,1,0,18765,19873,19065,19719,19451,18649,1715,0,1459,280,526,3552,1
360000,2,1,1,34,0,0,-2,-2,-2,-1,3053,0,0,0,0,1879,0,0,0,0,1879,0,1
70000,2,1,1,47,1,0,0,0,0,0,60682,63177,58116,57001,25483,28428,4399,2200,8084,6151,4018,984,1
30000,2,2,1,47,2,0,0,0,0,0,29309,29720,30094,30583,30235,31109,1220,2158,1287,880,2243,259,1
197431,1,2,2,26,1,0,0,0,0,0,66126,52510,38110,32573,27765,20708,4388,10941,11933,11666,10921,10927,1
104462,2,2,1,32,1,0,0,1,0,0,101888,104388,111528,110048,111003,115454,5250,10925,1709,4129,6879,13859,1
50000,1,2,1,29,1,2,2,2,2,2,38119,40082,40405,41206,42254,41428,2881,1274,1769,1908,0,1946,1
150000,1,1,2,36,-1,-1,-2,-2,-2,-2,5128,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,1,2,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,1,1,39,1,1,1,0,0,0,51790,51387,52862,44311,18928,19084,1642,1245,3631,2384,1330,10623,1
50000,2,2,1,48,0,0,0,0,0,0,26636,27799,27826,27200,27253,27635,2343,1183,1233,1093,1191,1061,1
30000,1,2,1,35,0,1,1,1,1,1,21593,21554,21534,23347,23040,24218,607,618,2289,369,1648,1017,1
110000,2,3,1,38,0,1,0,0,0,1,32353,27994,31294,25223,22663,20188,2244,9431,407,5349,1868,2625,1
50000,1,1,1,26,1,2,2,0,0,1,13468,14812,13707,13888,14525,14395,1868,0,1128,1463,659,1574,1
180000,1,1,1,32,-1,-1,0,0,-1,-1,1053,1042,1452,377,945,1239,1042,1064,70,945,1239,377,1
247387,2,2,1,28,2,0,0,0,2,0,29206,30673,31952,34271,33672,34842,2222,2173,2892,225,2000,8130,1
30000,2,2,1,23,0,1,1,1,1,1,28804,28141,30317,27406,29263,29734,74,2655,34,2288,1074,37,1
90000,1,2,1,33,0,0,0,0,0,0,84289,83825,69735,69615,63235,61755,1904,3118,3495,1456,2243,2107,1
60000,1,1,1,34,2,1,1,1,1,0,40451,43681,44729,45497,45178,45807,3951,2011,1800,678,1507,3419,1
90000,2,1,1,34,1,1,0,0,0,0,92697,89972,89660,90821,90017,90605,2472,4179,4348,1842,4829,3957,1
80000,2,2,2,26,0,2,1,-1,-1,-1,607,564,43,43,43,43,0,43,43,43,43,43,1
20000,2,2,1,33,0,0,2,2,0,0,15731,18176,18481,18059,18385,19800,2986,900,143,630,1723,0,1
190000,1,1,1,30,0,0,1,0,0,0,177380,188966,185175,95438,91007,91131,15000,3412,4231,3279,3289,3397,1
200000,2,2,1,53,-1,0,2,-1,-1,1,353,632,316,727,727,316,557,0,727,316,37,594,1
50000,1,1,2,23,0,-1,-1,-1,-2,-2,3402,2819,75,-170,-170,-299,2839,75,0,0,0,0,1
130402,1,1,1,47,1,0,0,0,0,0,121759,123442,126081,125308,83584,83967,5959,6648,4059,3080,3059,3919,1
193669,1,2,1,44,0,1,1,2,2,2,21925,21975,24219,23396,25051,24365,733,3063,0,2183,0,1753,1
230000,2,1,1,41,0,0,0,0,0,0,1381,2510,3636,3002,5671,5678,1940,2423,932,2765,1947,2211,1
10000,1,2,2,45,0,1,0,0,0,0,8829,8241,8390,8436,8752,4793,589,1141,852,562,66,793,1
50000,2,3,1,36,0,0,0,0,0,0,46978,48264,47730,42620,9025,8989,2209,2166,892,792,653,485,1
10000,1,2,1,26,1,0,0,0,0,0,9207,9072,9800,9813,9893,9847,1061,1279,1000,151,390,0,1
100000,2,1,1,38,1,1,2,1,1,0,97765,99088,95208,97423,95635,96117,5584,0,5663,1376,3639,3780,1
50000,1,2,1,25,0,0,0,0,0,0,42322,43226,35250,24310,19812,19253,2177,1409,1302,1173,1179,896,1
230000,2,1,1,50,0,0,-1,-1,-1,-1,752,1681,2311,54,3043,1691,1681,2319,54,3043,1691,2524,1
70000,1,2,1,30,0,1,1,2,1,1,26956,27871,28758,29432,29075,30738,1573,1555,1444,333,2139,360,1
200000,1,1,1,34,0,-1,-1,-1,-1,-1,302,1019,302,302,780,780,1019,302,302,780,780,365,1
30000,1,1,2,37,1,1,1,0,0,0,29487,30370,29759,30098,29659,27308,1800,775,1243,1241,1026,988,1
194075,1,2,1,29,0,0,0,0,0,0,181844,174624,176423,175379,174451,170311,6474,7258,6812,7069,68245,2112,1
30000,1,2,1,40,0,0,0,0,0,0,30097,29087,27530,27202,26779,30054,1846,1848,1433,978,4376,1731,1
240000,1,2,1,35,-1,-1,-1,0,-1,-1,2197,13393,7408,6619,8638,9153,13393,7409,983,8653,9153,9900,1
30000,1,2,1,37,1,0,0,2,1,0,12268,13027,14565,15266,15369,16422,1265,2060,1265,469,1265,1530,1
90000,2,2,1,45,-1,-1,-1,-1,-1,-1,357,357,357,357,357,357,357,357,357,357,357,357,1
30000,1,2,1,34,1,1,1,0,0,1,10157,10005,8828,8624,8794,7398,1217,206,1078,1337,48,445,1
30000,1,1,2,29,2,2,0,0,0,0,8845,8532,8352,8456,8647,8098,531,668,810,943,278,482,1
200000,1,2,1,39,-1,0,-1,-1,-1,-1,7499,242,535,-26,-26,7280,0,699,137,137,7444,933,1
50000,1,2,2,31,0,-1,2,0,0,0,1158,2264,1631,1449,472,173,2264,0,274,0,215,2254,1
238379,1,2,1,38,0,0,0,0,0,0,287153,291825,218980,219506,212116,180974,9571,8116,8663,7882,6815,5861,1
360000,1,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,2,21,1,0,0,0,0,0,9149,9238,9709,9778,9746,9581,1364,1335,1063,231,387,158,1
100000,2,2,1,36,2,2,1,1,1,1,78139,78920,78285,79380,78358,80478,2896,3326,2973,918,5581,3813,1
70000,2,2,1,34,1,0,2,2,2,2,17315,18867,20329,19705,21843,22522,1940,2067,0,2467,1177,0,1
70000,1,1,1,27,0,0,2,3,2,2,52442,55812,60719,59466,60409,59582,4861,6388,302,2500,378,363,1
195983,2,2,2,33,3,2,2,1,2,0,70942,67872,62238,63860,62827,56908,2008,803,2883,0,2356,4290,1
271700,1,2,1,44,2,0,0,0,0,0,187147,179677,182516,188883,188165,191327,6639,8111,9682,6751,6224,8360,1
10000,1,2,2,22,0,1,0,0,0,-1,7257,6948,8734,8236,893,0,308,2000,518,0,0,0,1
81772,1,2,1,41,0,0,-2,-2,-2,-2,80333,0,0,0,0,0,0,0,0,0,0,0,1
84597,1,1,2,33,2,2,2,2,2,2,61589,62884,64038,64936,66085,67414,2891,2770,2545,2600,2554,2691,1
50000,1,2,2,24,1,1,1,1,1,1,29274,30462,31230,31851,32498,33041,1886,1502,1366,1271,1194,1436,1
417785,1,1,2,33,0,0,0,0,0,0,249748,236296,241033,245464,250293,250807,9726,9363,9000,8402,8828,8525,1
20000,1,2,1,54,0,0,0,0,0,0,16740,17750,18386,18976,18955,18983,1299,1314,1294,663,708,691,1
20000,1,2,1,35,0,0,0,0,0,0,12699,13909,14872,15560,16241,16938,1488,1432,1000,1000,1000,1000,1
430989,1,1,1,36,-1,-1,-1,-1,-1,0,3993,37378,17886,96122,64034,30689,37472,17916,94845,128170,10871,35397,1
180000,1,2,1,38,0,1,1,0,0,0,2599,4289,4198,4529,4805,210,1978,330,484,318,210,42,1
360000,1,2,1,57,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
407891,1,2,1,38,0,0,0,0,0,0,89814,91991,93420,83951,65249,63625,4672,3476,3835,1971,2012,3163,1
89289,1,1,1,33,1,0,0,0,0,0,54771,55340,56479,58004,59883,61101,2008,2052,2467,2964,2211,2297,1
154577,1,1,1,50,2,2,1,1,2,2,14331,14661,15538,16104,16301,17410,867,1275,981,596,1457,542,1
50000,1,2,1,43,0,0,0,0,0,0,3376,4393,5431,6342,6451,6587,1077,1115,1022,230,239,238,1
50000,2,2,2,27,0,0,0,0,0,0,47573,48830,49798,43469,39428,40046,2740,1963,1841,1805,1902,2000,1
50000,1,2,2,28,0,0,0,1,0,0,47366,48756,47224,20178,20190,19640,2175,2200,173,1674,1750,1672,1
80000,1,1,1,40,1,2,2,2,2,2,66963,68316,70196,71875,71831,72972,3057,3566,3426,1720,2430,1606,1
50000,2,1,1,28,0,0,0,0,0,0,5143,5929,4502,5337,6010,4604,1007,1057,943,683,22,128,1
100000,1,1,1,35,2,2,0,0,0,0,50018,49437,49768,51581,52164,53969,498,1445,2643,1445,2833,2168,1
280000,2,1,1,35,-1,-1,1,0,0,-1,12873,5953,4825,468,142,3503,4502,382,96,142,3503,6007,1
360318,1,1,1,37,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
255977,1,2,1,41,1,0,0,1,0,0,108127,110898,112141,109772,97742,98922,6322,6343,775,3165,3190,3196,1
188633,2,1,1,27,0,0,0,0,0,0,174224,178813,182179,158307,95668,95989,9000,8138,9780,8633,3204,9659,1
60000,1,1,1,38,2,1,1,1,1,2,41365,42704,43917,44692,47022,47292,2326,2100,1800,3260,1174,2000,1
20000,2,3,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
120000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,2,2,22,1,1,0,0,0,0,29829,29152,28903,28749,12449,12016,178,1721,1242,534,458,591,1
80000,1,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,1,2,1,39,1,1,1,2,2,2,66534,67908,70219,70427,72472,74016,3057,4009,1951,3618,2860,1951,1
200000,1,1,1,54,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
166478,2,1,1,35,-1,1,1,-1,-1,-1,5974,2864,2282,550,53639,3203,866,2282,0,53639,3203,3741,1
354859,1,1,1,31,0,0,0,1,0,0,27942,24793,21586,20346,14708,10571,2112,2076,192,3185,2574,6284,1
20000,1,2,1,55,2,2,2,1,3,2,16437,18996,18405,20181,19569,19249,2879,0,2212,84,82,82,1
260000,2,1,1,37,-1,-1,-1,0,-1,-1,900,897,2566,676,921,1602,899,2570,245,676,1605,1535,1
324370,2,1,2,27,0,1,1,0,0,0,23341,23754,22217,22247,21480,25646,1978,196,1896,1070,4563,1781,1
100000,1,1,2,28,2,2,2,2,2,2,79619,81485,82829,83673,85186,87114,3744,3291,3094,3036,3478,3316,1
54884,1,2,2,32,0,0,0,0,0,0,55088,56050,50320,71322,40998,39790,2196,2289,2025,1498,1509,1461,1
75027,2,1,1,32,0,1,2,0,0,0,72791,76070,74293,76984,77021,79558,4778,0,4249,1483,4175,1307,1
50000,1,1,2,23,0,0,2,0,0,0,46961,50290,48097,50508,48405,50477,4893,0,3303,1863,4621,0,1
180070,1,1,1,37,0,1,0,0,0,0,124300,125725,126167,127642,99822,214,5003,4206,3007,5003,2003,5,1
200000,1,1,1,36,1,0,0,0,0,0,198194,201149,161140,135153,138463,135412,8427,6918,4965,5299,4979,5000,1
90000,1,1,2,36,0,0,0,0,0,0,41429,41274,39123,36730,32531,31020,1855,1277,1331,1119,1236,973,1
186030,1,2,1,42,1,2,2,2,1,1,18155,17572,20153,19533,21144,22688,0,3060,0,2000,1984,1939,1
70000,1,1,2,27,1,2,2,2,2,2,51823,52499,53452,52041,55522,56310,2064,2334,0,4344,1816,696,1
110000,1,2,1,40,2,2,2,2,2,2,55577,55982,58755,58151,64302,63114,1890,3932,945,7163,0,6364,1
288039,1,1,1,29,0,0,0,1,1,1,7412,8286,9012,9573,9372,10105,2339,1794,803,747,980,643,1
20000,1,2,1,33,0,0,0,0,0,-2,18685,15285,10505,2758,-24,-24,979,2932,784,0,0,0,1
10000,1,1,1,23,0,0,0,2,2,2,6620,7569,8923,8631,9369,9150,1216,1629,0,887,68,517,1
195967,1,2,1,42,0,0,0,0,0,0,177299,179760,181601,179334,183169,184484,5948,5431,7559,7702,7788,7355,1
100000,1,2,1,39,1,2,2,1,1,1,24263,26608,25897,28080,28589,28730,2839,0,2708,1270,745,1766,1
20000,1,1,2,31,1,0,5,4,3,2,7520,23551,22198,21704,20699,20164,17216,0,0,492,394,492,1
210000,2,1,1,44,0,0,0,0,0,-1,4722,690,2889,3249,3214,3342,665,2872,3224,2959,3342,9119,1
50000,1,1,2,25,2,2,1,1,1,2,6576,6325,7601,7700,8307,8026,0,1431,330,733,0,1061,1
50000,1,2,1,32,0,0,0,0,0,0,50040,49715,49020,49522,49540,49350,2038,2022,2538,1895,1724,2120,1
53366,1,2,1,35,0,0,0,0,1,0,52965,49700,45358,53407,42865,37294,2089,2102,44569,330,1437,1376,1
10000,1,2,2,23,0,0,1,1,1,1,1351,1188,897,3313,3368,2942,583,291,2707,80,183,73,1
230000,1,2,1,63,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,60,1
500000,1,1,1,36,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
160000,2,1,1,34,-1,2,1,-1,1,-1,834,478,134,1189,762,1904,0,0,1189,30,1904,0,1
60000,1,1,1,44,1,0,0,0,0,0,59557,60541,59481,29981,27811,26776,2543,2062,1007,1154,1914,3706,1
30000,1,2,1,36,0,-1,-1,0,0,-2,46,2055,3321,2482,0,0,2055,3321,2389,0,0,0,1
20000,1,2,1,35,0,0,0,0,0,0,12938,14209,14994,15808,16485,17146,1488,1259,1065,934,934,934,1
443501,1,2,1,43,0,-1,-1,-1,-1,-1,64218,1081,1736,1078,1410,-16603,1165,1736,1078,1410,1407,122272,1
20000,1,2,1,28,0,1,0,0,2,2,7214,7216,8549,9746,9410,9878,269,1453,1494,0,654,113,1
150000,1,1,1,36,0,0,0,-1,-1,-1,962,1285,146,146,146,146,1003,146,146,146,146,0,1
80000,2,2,1,34,2,1,1,0,0,-2,2772,3929,3404,2884,0,0,1947,1000,354,0,0,0,1
195467,1,1,1,36,0,1,1,0,0,0,209911,193794,189190,161945,158703,140199,9746,2758,7076,5356,6439,4507,1
20000,1,2,1,41,0,0,-1,1,1,0,14393,6823,958,1049,602,614,1000,971,393,135,11,0,1
140000,1,2,1,30,1,2,2,2,2,2,71478,72800,73014,73627,77270,76504,3067,1982,2203,5165,678,5048,1
30000,2,2,1,24,0,0,0,0,2,0,21674,23584,24176,25526,25388,25874,2406,1273,1881,497,961,1015,1
60000,1,1,2,27,0,0,0,0,0,1,21143,22251,23342,25864,28117,27651,1453,1466,2925,2694,122,1060,1
230000,2,1,1,29,-1,-1,-1,-1,-1,-1,386,23,849,46,23,8404,23,849,46,23,8404,871,1
50000,2,2,2,27,1,1,1,1,1,0,47794,48479,47534,45652,41662,41789,2516,924,2752,924,1746,2558,1
210000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
213871,2,2,1,26,1,1,1,0,0,0,168475,171559,159752,146740,123668,120927,7416,2734,6103,4071,5082,4183,1
240000,2,2,1,39,-1,-1,-1,0,0,1,3606,2199,2567,913,5404,2718,2209,2572,1,5370,28,2655,1
157564,1,1,2,33,0,0,0,0,0,0,153850,158122,150548,72116,11751,10329,7926,5161,2367,876,2243,2487,1
130000,2,2,1,37,0,0,0,0,0,0,4585,9191,10657,10034,12243,12582,4730,1730,67,2230,363,67,1
160000,2,2,1,31,-1,-1,-1,0,-1,-1,1195,3543,3097,2387,6682,3164,3624,3097,2384,6682,3164,10075,1
40000,2,1,1,24,1,1,1,1,1,0,28718,34511,35792,38756,35153,35377,6365,2308,6287,1151,2863,5000,1
120000,1,1,1,28,0,0,0,0,0,0,50981,53242,55625,57075,58172,59361,3626,3762,3294,2468,2186,1852,1
70000,2,2,1,46,2,1,0,0,0,0,74817,71719,64105,63384,27379,29567,1855,2130,42184,4346,3037,1063,1
30000,2,2,2,27,2,2,1,1,1,1,24343,24948,25565,26024,26565,27093,1293,1252,1179,1146,1078,1684,1
50000,1,2,1,30,0,1,1,0,0,0,11609,11116,10617,8210,4095,204,601,614,532,2615,204,204,1
50000,1,2,2,26,0,0,0,0,0,0,30118,30754,30210,18522,18795,19272,1577,1305,654,974,784,630,1
146623,1,2,1,48,2,2,2,1,1,-1,141375,149572,146643,79465,144032,146309,11856,1526,2296,78964,4699,4393,1
80000,2,1,2,26,0,0,1,2,2,2,37645,39384,41073,41586,42445,43334,2509,2490,1490,1764,1735,1509,1
20000,1,3,1,35,0,0,0,0,0,0,16732,16018,14765,15287,16677,17292,1852,1873,1873,1841,1588,2285,1
80000,1,2,1,46,1,-1,0,-1,-1,-1,0,3097,3124,15840,3675,343,3097,1994,15840,3356,1627,2568,1
50000,2,1,1,34,2,0,0,0,2,0,48170,47731,48796,49975,48979,48175,2730,2381,3933,0,2000,3656,1
350000,1,1,1,31,0,0,-1,-1,-1,-1,29158,55218,9130,11529,22768,6757,53345,6637,8727,20014,4889,614,1
100000,1,1,2,27,0,0,0,0,0,0,40409,41521,42367,43983,44548,45490,1809,1816,2350,1594,1672,1731,1
80000,2,2,1,36,0,0,0,0,0,0,80714,73821,68824,69271,70795,70634,2409,3664,2348,2656,2615,2487,1
168890,1,1,1,39,0,0,0,0,-1,2,2605,7879,4282,228,5867,5353,7513,3894,0,5972,0,3000,1
200000,1,1,1,36,0,0,0,0,0,0,69668,71438,72396,75799,75829,76010,4343,4000,6031,2678,3281,5240,1
220000,2,2,1,41,1,1,0,0,0,0,217279,211527,204604,177964,180150,177366,3316,7691,6339,6459,6348,6248,1
308118,2,2,2,34,0,0,0,0,0,0,293362,294814,267851,251631,229201,233812,10637,9934,8865,8272,9003,8696,1
130000,1,1,1,36,0,0,0,-1,-1,-1,63617,64783,1935,1394,1439,1320,3899,2521,67,112,112,112,1
280000,1,1,1,43,1,1,2,1,1,1,2996,3646,3243,2110,2006,2905,1236,2,0,0,899,1028,1
300000,1,1,1,32,0,-1,-1,0,0,-1,863,895,1274,1036,237,237,1047,1274,0,0,237,1538,1
20000,2,1,1,28,0,0,0,0,0,0,7104,9859,15298,7364,10750,119,5424,11005,2370,5480,0,24511,1
50000,2,1,2,28,1,2,2,2,2,2,51093,49968,51339,50174,51593,50960,0,3659,0,3697,293,2366,1
100000,1,2,2,31,1,2,2,2,2,2,24397,25259,24629,27384,26792,26312,1465,0,3096,47,22,2000,1
10000,2,2,1,28,0,1,1,1,0,0,4831,4724,6111,5911,6192,6335,102,1474,47,390,381,661,1
10000,1,2,2,22,1,0,0,0,-1,0,7348,9169,8410,-7588,9051,9070,2333,1196,49,27377,436,953,1
60000,1,1,1,41,2,0,0,0,0,2,39849,41066,42355,43281,48437,47501,2166,1990,1914,5869,0,1895,1
180000,1,2,1,44,-1,0,0,0,0,0,7006,6308,7264,7032,4374,2443,839,4215,2816,1502,285,2015,1
296944,2,1,1,40,0,0,1,0,0,0,12438,11450,4768,7255,14332,29172,2220,611,4161,9845,23282,13055,1
130000,1,1,1,37,-1,-1,-1,0,0,-1,357,357,744,1597,735,1025,357,744,1210,0,1025,522,1
100000,1,1,1,34,0,0,0,-1,-1,-1,2455,1962,-853,4646,194,375,195,195,5695,0,375,388,1
20000,1,2,1,30,0,1,1,1,1,1,6296,6559,7784,8504,9198,8923,517,1494,1003,983,10,398,1
360000,1,1,2,41,1,1,1,1,0,0,287922,291334,277404,258357,251404,142257,19790,8495,2329,8054,5847,70505,1
70000,1,1,1,40,2,2,2,2,2,2,50659,51185,52340,52809,54701,55278,1627,2520,1849,2854,1627,2594,1
60000,1,2,1,31,0,0,0,0,0,0,59286,59074,58783,57382,20342,22613,2591,2844,1863,1839,3040,1345,1
120000,1,1,1,34,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
90000,2,1,1,26,2,2,2,0,0,2,87962,86655,85044,85609,88848,84526,1300,1005,3198,4824,770,3032,1
100000,1,2,1,39,0,0,0,0,0,0,100853,95190,90562,80291,75154,69256,2906,3985,2786,3203,2930,699,1
154744,1,3,1,38,2,1,1,0,0,0,137477,132155,129290,127941,109236,109646,6000,2625,5026,4064,4525,3000,1
135283,2,2,1,33,2,2,1,1,1,2,128146,127716,129702,131062,136178,137091,3064,5580,5000,7399,4717,4797,1
20000,1,2,1,27,0,0,0,0,0,-1,10313,8633,7169,6119,749,111,1265,1153,971,749,111,774,1
20000,1,2,1,27,1,0,0,1,1,-2,15756,17551,19519,19493,0,0,4556,2518,521,0,0,0,1
50000,1,2,1,34,0,0,2,2,2,1,43047,46454,46122,49977,49334,48861,4419,1131,5030,1040,996,1873,1
200000,2,1,2,32,0,0,0,0,0,0,200159,196056,190558,167140,166020,165225,6250,7809,5489,5201,5441,4702,1
30000,1,2,1,42,0,-1,-1,-1,-1,-1,590,2879,3690,3059,949,891,2882,3691,3059,949,891,203,1
224684,2,1,1,30,0,0,0,0,0,0,3955,15692,29834,15391,8747,8434,14371,18691,1583,3671,6980,3887,1
50000,1,3,2,29,0,0,0,0,-1,-1,9245,9024,8759,8305,4354,331,1200,1143,939,4383,331,331,1
80000,2,2,1,31,-1,-1,-1,-1,-1,-1,390,390,390,116,663,116,390,390,116,663,116,116,1
50000,1,2,1,38,2,2,1,0,0,0,52713,50487,49989,47819,18257,18605,455,517,4181,2394,922,1742,1
50000,1,1,1,23,1,2,1,0,0,0,7543,7312,7996,8620,8899,9152,86,1012,830,478,461,461,1
67415,1,2,1,38,0,0,0,0,0,0,117718,54275,42593,34129,29591,28304,3713,2016,1459,2803,1370,1373,1
